New Folio No. ,Entry No.,Entry Part,Person - Title,Person - First name,Person - Last Name - Prefix,Person - Last Name - as written,Person -  Qualification,Person - further description,Person - place of residence - as written,Role - role in entry,Role - associated place - as written,Role - associated place - type,Occupation 1  - employment,Status 1  - office,Status 1 - associated place - as written,Status 1 - associated place - standard,Status 1 - associated place - type,Status 2 - office,Status 2 - associated place - as written,Status 2 - associated place - type,Status 3 - office,Status 3 - Place - as written,Status 3 - Place - Type,Status 4,Status 4 - place - as written,Status 4 - place - type,Status 5,Status 5 - place - as written,Status 5 - place - type,Status 6,Status 6 - place - as written,Status 6 - place - type
109 v - 109 v,1459,,,,,,,,,"to attend Convocation, religious and clergy, archdeaconry of Nottingham",,,,convent,Lenton',,priory,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,"to attend Convocation, religious and clergy, archdeaconry of Nottingham",,,,archdeacon's official,[Nottingham],,[archdeaconry],,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,"to attend Convocation, religious and clergy, archdeaconry of Nottingham",,,,proctors of clergy,[Nottingham],,[archdeaconry],,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,"to attend Convocation, religious and clergy, archdeaconry of Richmond",,,,abbot,Fourneys,,abbey,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,"to attend Convocation, religious and clergy, archdeaconry of Richmond",,,,convent,Fourneys,,abbey,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,"to attend Convocation, religious and clergy, archdeaconry of Richmond",,,,abbot,Fontibus,,abbey,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,"to attend Convocation, religious and clergy, archdeaconry of Richmond",,,,convent,Fontibus,,abbey,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,"to attend Convocation, religious and clergy, archdeaconry of Richmond",,,,abbot,Jerovall',,abbey,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,"to attend Convocation, religious and clergy, archdeaconry of Richmond",,,,convent,Jerovall',,abbey,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,"to attend Convocation, religious and clergy, archdeaconry of Richmond",,,,abbot,sancte Agathe Richem',,abbey,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,"to attend Convocation, religious and clergy, archdeaconry of Richmond",,,,convent,sancte Agathe Richem',,abbey,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,"to attend Convocation, religious and clergy, archdeaconry of Richmond",,,,abbot,Coverham,,abbey,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,"to attend Convocation, religious and clergy, archdeaconry of Richmond",,,,convent,Coverham,,abbey,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,"to attend Convocation, religious and clergy, archdeaconry of Richmond",,,,abbot,Egleston',,abbey,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,"to attend Convocation, religious and clergy, archdeaconry of Richmond",,,,convent,Egleston',,abbey,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,"to attend Convocation, religious and clergy, archdeaconry of Richmond",,,,abbot,Caldre,,abbey,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,"to attend Convocation, religious and clergy, archdeaconry of Richmond",,,,convent,Caldre,,abbey,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,"to attend Convocation, religious and clergy, archdeaconry of Richmond",,,,abbot,Kokirsand,,abbey,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,"to attend Convocation, religious and clergy, archdeaconry of Richmond",,,,convent,Kokirsand,,abbey,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,"to attend Convocation, religious and clergy, archdeaconry of Richmond",,,,minister,sancti Roberti,,house,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,"to attend Convocation, religious and clergy, archdeaconry of Richmond",,,,prior,Cartmell',,priory,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,"to attend Convocation, religious and clergy, archdeaconry of Richmond",,,,convent,Cartmell',,priory,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,"to attend Convocation, religious and clergy, archdeaconry of Richmond",,,,prior,Conyngesheved,,priory,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,"to attend Convocation, religious and clergy, archdeaconry of Richmond",,,,convent,Conyngesheved,,priory,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,"to attend Convocation, religious and clergy, archdeaconry of Richmond",,,,prior,Lancastr',,priory,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,"to attend Convocation, religious and clergy, archdeaconry of Richmond",,,,convent,Lancastr',,priory,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,"to attend Convocation, religious and clergy, archdeaconry of Richmond",,,,archdeacon's official,[Richmond],,[archdeaconry],,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,"to attend Convocation, religious and clergy, archdeaconry of Richmond",,,,proctors of clergy,[Richmond],,[archdeaconry],,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,"to attend Convocation, provostry of Beverley and other jurisdictions",,,,official,[Beverley],,provostry,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,"to attend Convocation, provostry of Beverley and other jurisdictions",,,,proctors of clergy,[Beverley],,provostry,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,"to attend Convocation, provostry of Beverley and other jurisdictions",,,,keeper of spiritualities,Houden & Houdenshire,,jurisdiction,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,"to attend Convocation, provostry of Beverley and other jurisdictions",,,,proctors of clergy,Houden & Houdenshire,,jurisdiction,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,"to attend Convocation, provostry of Beverley and other jurisdictions",,,,keeper of spiritualities,Allerton & Allertonshire,,jurisdiction,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,"to attend Convocation, provostry of Beverley and other jurisdictions",,,,proctors of clergy,Allerton & Allertonshire,,jurisdiction,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,"to attend Convocation, provostry of Beverley and other jurisdictions",,,,canons,Osmunderlay,,college,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,"to attend Convocation, provostry of Beverley and other jurisdictions",,,,keeper of spiritualities,Selby & Snayth,,jurisdiction,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,"to attend Convocation, provostry of Beverley and other jurisdictions",,,,proctors of clergy,Selby & Snayth,,jurisdiction,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,to attend Convocation [Durham diocese],,,,prior,Dunelm',,cathedral church,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,to attend Convocation [Durham diocese],,,,convent,Dunelm',,cathedral church,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,to attend Convocation [Durham diocese],,,,chapter,Dunelm',,cathedral church,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,to attend Convocation [Durham diocese],,,,abbot,Alnwyk,,abbey,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,to attend Convocation [Durham diocese],,,,convent,Alnwyk,,abbey,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,to attend Convocation [Durham diocese],,,,abbot,novo mon',,abbey,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,to attend Convocation [Durham diocese],,,,convent,novo mon',,abbey,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,to attend Convocation [Durham diocese],,,,abbot,Albalanda,,abbey,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,to attend Convocation [Durham diocese],,,,convent,Albalanda,,abbey,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,to attend Convocation [Durham diocese],,,,prior,Brenkburn',,priory,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,to attend Convocation [Durham diocese],,,,convent,Brenkburn',,priory,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,to attend Convocation [Durham diocese],,,,archdeacon,Dunelm',,[archdeaconry],,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,to attend Convocation [Durham diocese],,,,dean,Aukland,,deanery,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,to attend Convocation [Durham diocese],,,,dean,Cestr',,deanery,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,to attend Convocation [Durham diocese],,,,dean,Lanchester,,deanery,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,to attend Convocation [Durham diocese],,,,archdeacon's official,[Dunelm'],,[archdeaconry],,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,to attend Convocation [Durham diocese],,,,proctors of clergy,[Dunelm'],,[archdeaconry],,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,to attend Convocation [Durham diocese],,,,archdeacon,Northumbr',,[archdeaconry],,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,to attend Convocation [Durham diocese],,,,archdeacon's official,[Northumbr'],,[archdeaconry],,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,to attend Convocation [Durham diocese],,,,proctors of clergy,[Northumbr'],,[archdeaconry],,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,to attend Convocation [Carlisle diocese],,,,prior,Kerelen'?,,cathedral church,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,to attend Convocation [Carlisle diocese],,,,chapter,Kerelen'?,,cathedral church,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,to attend Convocation [Carlisle diocese],,,,archdeacon,Kerelen'?,,archdeaconry,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,to attend Convocation [Carlisle diocese],,,,abbot,Holmcoltram,,abbey,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,to attend Convocation [Carlisle diocese],,,,convent,Holmcoltram,,abbey,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,to attend Convocation [Carlisle diocese],,,,abbot,Hepp',,abbey,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,to attend Convocation [Carlisle diocese],,,,convent,Hepp',,abbey,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,to attend Convocation [Carlisle diocese],,,,prior,Lanercost,,priory,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,to attend Convocation [Carlisle diocese],,,,convent,Lanercost,,priory,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,to attend Convocation [Carlisle diocese],,,,prior,Wetherhall',,priory,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,to attend Convocation [Carlisle diocese],,,,convent,Wetherhall',,priory,,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,to attend Convocation [Carlisle diocese],,,,archdeacon,Karleonlen',,[archdeaconry],,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,to attend Convocation [Carlisle diocese],,,,archdeacon's official,Karleonlen',,[archdeaconry],,,,,,,,,,,,,,,
109 v - 109 v,1459,,,,,,,,,to attend Convocation [Carlisle diocese],,,,proctors of clergy,Karleonlen',,[archdeaconry],,,,,,,,,,,,,,,
110 r - 110 r,1460,,,Richard II,,,,,,sender,,,,king,,,,,,,,,,,,,,,,,,
110 r - 110 r,1460,,,Alexander,,,,,,addressee,,,,archbishop,,,,,,,,,,,,,,,,,,
110 r - 110 r,1460,,,John,de,Sayvill,,,,new sheriff,,,,sheriff,in com' Ebor',,county,,,,,,,,,,,,,,,
110 r - 110 r,1461,,,[Richard II],,,,,,king,,,,,,,,,,,,,,,,,,,,,,
110 r - 110 r,1462,,,Alexander,,,,,,sender,,,,archbishop,,,,,,,,,,,,,,,,,,
110 r - 110 r,1462,,Sir,John,,Sayvill,,,,new sheriff,,,knight,sheriff,Ebor',,county,,,,,,,,,,,,,,,
110 r - 110 r,1463,,,Alexander,,,,,,sender,,,,archbishop,,,,,,,,,,,,,,,,,,
110 r - 110 r,1463,,Sir,Richard,,Hogg,,,,addressee,,,,chaplain,Karln',,diocese,,,,,,,,,,,,,,,
110 r - 110 r,1463,,Sir,William,,Haugton',,,,addressee,,,,chaplain,Karln',,diocese,,,,,,,,,,,,,,,
110 r - 110 r,1463,,Sir,John,,Couper,,,,addressee,,,,chaplain,Karln',,diocese,former patron,,,,,,,,,,,,,,
110 r - 110 r,1463,,,John,[de],Coplay,,,,party to dispute,,,,lord,"Denton', Karln'",,diocese,,Denton',church,,,,,,,,,,,,
110 r - 110 r,1463,,,Alexander,de,Burgh,,,,party to dispute,,,chaplain,,,,,,,,,,,,,,,,,,,
110 r - 110 r,1463,,Sir,Stephen,de,Coning',,,,former rector,,,,,,,,,,,,,,,,,,,,,,
110 r - 110 r,1464,,,Gilbert,,,,the second,,sender,,,,master,Semperyngham,,order,,,,,,,,,,,,,,,
110 r - 110 r,1464,,,John,,,,,,sender,,,,prior,Ellerton,,convent,,,,,,,,,,,,,,,
110 r - 110 r,1464,,,William,son of,Peter,,,,party,,,,founder,Ellerton,,church,,,,,,,,,,,,,,,
110 r - 110 r,1464,,,,,,,,,party,,,,archbishop,Ebor',,diocese,,,,,,,,,,,,,,,
110 r - 110 r,1465,,,Alexander,,,,,,sender,,,,archbishop,,,,new provost,,,,,,,,,,,,,,
110 r - 110 r,1465,,,William,,Sparowe,,,,addressee,,,clerk,clerk,Watton',,York diocese,,Kirkeby Orblowers,York diocese,,,,,,,,,,,,
110 r - 110 r,1465,,Lord,Henry,,Percy,,,,patron,,,,earl,Northumbr',,,,,,,,,,,,,,,,,
110 r - 110 r,1465,,,Thomas,,Sparowe,,,,former provost,,,,provost,Watton',,York diocese,,,,,,,,,,,,,,,
110 r - 110 r,1466,,,Alexander,,,,,,sender,,,,archbishop,,,,official,,,,,,,,,,,,,,
110 r - 110 r,1466,,,,,,,,,addressee,,,,archdeacon,Ebor',,,,,,,,,,,,,,,,,
110 r - 110 r,1466,,,William,,Sparowe,,,,new provost,,,clerk,provost,Kirkeby Orblowers,,York diocese,,,,,,,,,,,,,,,
110 v - 110 v,1467,,Sir,Simon,,Ward,,,,testator,,,knight,,,,,,,,,,,,,,,,,,,
110 v - 110 v,1467,,,,,,,,,beneficiaries,,,,"friars, mendicant, four orders of",,,,,,,,,,,,,,,,,,
110 v - 110 v,1467,,,Matilda/Maud,,,,testator's daughter,,legatee,,,,,,,,,,,,,,,,,,,,,,
110 v - 110 v,1467,,,Margaret,,,,testator's daughter,,legatee,,,,,,,,,,,,,,,,,,,,,,
110 v - 110 v,1467,,,Joan,,,,testator's daughter,,legatee,,,,,,,,,,,,,,,,,,,,,,
110 v - 110 v,1467,,,Joan,,,,testator's wife,,residiary beneficiary,,,,executrix,,,,,,,,,,,,,,,,,,
110 v - 110 v,1467,,Sir,Nicholas,de,Esshehald,,,,executor,,,chaplain,,,,,,,,,,,,,,,,,,,
110 v - 110 v,1467,,Sir,John,de,Giselay,,,,witness,,,chaplain,,,,,,,,,,,,,,,,,,,
110 v - 110 v,1467,,,William,,Skayf,,,,witness,,,,,,,,,,,,,,,,,,,,,,
110 v - 110 v,1467,,,Thomas,de,Braynhous,,,,witness,,,,,,,,,,,,,,,,,,,,,,
110 v - 110 v,1467,,,Adam,del,Forest,,,,witness,,,,,,,,,,,,,,,,,,,,,,
110 v - 110 v,1467,,,John,,Cowe,,,,witness,,,,,,,,specially deputed by Papal see for the purpose,,,,,,,,,,,,,,
110 v - 110 v,1468,,,John,de,Waltham,,,,sender,,,,"official, court",Ebor',,diocese,,,,,,,,,,,,,,,
110 v - 110 v,1468,,,John,de,Herle,,,,addressee,,,,clerk,Dunelm',,diocese,,,,,,,,,,,,,,,
110 v - 110 v,1468,,,Urban VI,,,,,,sender,,,,pope,,,,,,,,,,,,,,,,,,
110 v - 110 v,1468,,,,,,,,,addressee,,,,official,Ebor',,diocese,,,,,,,,,,,,,,,
110 v - 110 v,1468,,[Master],Robert,de,Scampston',,,,new notary public,,,clerk,subscriber,,,,,,,,,,,,,,,,,,
110 v - 110 v,1468,,,William,,Depeden',,,,new notary public,,,clerk,,,,,,,,,,,,,,,,,,,
110 v - 110 v,1468,,,John,de,Herle,,,,new notary public,,,clerk,,,,,,,,,,,,,,,,,,,
110 v - 110 v,1468,,Master,John,de,Munkegate,,,,notary public,,,,subscriber,,,,notary public,,,,,,,,,,,,,,
110 v - 110 v,1468,,Master,Thomas,de,Kyrkby,,,,witness,,,,clerk,Karliolen',,diocese,,,,,,,,,,,,,,,
110 v - 110 v,1468,,,John,,Buwell,,,,apparitor,,,,apparitor,Karliolen' cur',,diocese,,,,,,,,,,,,,,,
110 v - 110 v,1468,,,William,de,Depeden',,,,witness,,,clerk,,,,,,,,,,,,,,,,,,,
110 v - 110 v,1468,,,Alexander,de,Herle,,,,witness,,,clerk,,,,,,,,,,,,,,,,,,,
111 r - 111 r,1469,,,Robert,de,Scampston',,,,notary public,,,clerk,subscriber,,,,,,,,,,,,,,,,,,
111 r - 111 r,1469,,,John,,Herle,,,,new notary public,,,clerk,,,,,,,,,,,,,,,,,,,
111 r - 111 r,1469,,Master,John,de,Waltham,,,,official,,,,,,,,property holder,,,,,,,,,,,,,,
111 r - 111 r,1470,,,Hugh,de,Anneslay,,,,vassal,,,,property holder,Kirtelyngton',,com' Not',,Birn',comitatu Ebor',,,,,,,,,,,,
111 r - 111 r,1470,,,Alexander,,,,,,lord,,,,archbishop,,,,,,,,,,,,,,,,,,
111 r - 111 r,1470,,,John,de,Bella Aqua,,,,former property holder,,,,,,,,property holder,,,,,,,,,,,,,,
111 r - 111 r,1471,,Sir,William,,Hanley,,,,vassal,,,knight,property holder,Burgh,,vill,,Groseby,vill,,,,,,,,,,,,
111 r - 111 r,1471,,,Alexander,,,,,,lord,,,,archbishop,,,,lord of manor,,,,,,,,,,,,,,
111 r - 111 r,1472,,,John,de,Tonby,,,,vassal,,,,knight,de com' Lincoln',,,,Lastyngton',manor,lord of manor,Riggesby,manor,,,,,,,,,
111 r - 111 r,1472,,,Alexander,,,,,,lord,,,,archbishop,,,,,,,,,,,,,,,,,,
111 r - 111 r,1473,,,Stephen,de,Thorp',,,,vassal,,,,property holder,Thorp' Wellewyk',,vill,,,,,,,,,,,,,,,
111 r - 111 r,1473,,,Alexander,,,,,,lord,,,,archbishop,,,,prebendary,,,,,,,,,,,,,,
111 r - 111 r,1474,,Master,Matthew,de,Ashton',,,,canon,,,,canon,Ebor',,church,,Ebor',church,,,,,,,,,,,,
111 r - 111 r,1474,,Master,John,,Clifford,,,,witness,,,,treasurer,Ebor',,church,,,,,,,,,,,,,,,
111 r - 111 r,1474,,Sir,Henry,de,Barton',,,,witness,,,,,,,,,,,,,,,,,,,,,,
111 r - 111 r,1474,,Sir,John,,Mermeon',,,,witness,,,knight,,,,,,,,,,,,,,,,,,,
111 r - 111 r,1474,,,William,,Pare,,,,witness,,,esquire,,,,,,,,,,,,,,,,,,,
111 r - 111 r,1474,,,William,de,Pare,,,,witness,,,,notary public,London',,dioc',,,,,,,,,,,,,,,
111 r - 111 r,1474,,,Richard,de,Wytham,,,,witness,,,,notary public,Lich',,dioc',,,,,,,,,,,,,,,
111 v - 111 v,1475,,,Alexander,,,bachelor in laws,,,sender,,,,archbishop,,,,,,,,,,,,,,,,,,
111 v - 111 v,1475,,Master,Robert,de,Dalton,,,,addressee,,,,new warden,beate marie magdalane Ripon',,hospital,,,,,,,,,,,,,,,
111 v - 111 v,1475,,Master,Roger,de,Pikeryng',,,,former warden,,,,warden,beate marie magdalane Ripon',,hospital,,,,,,,,,,,,,,,
111 v - 111 v,1476,,,Alexander,,,,,,sender,,,,archbishop,,,,,,,,,,,,,,,,,,
111 v - 111 v,1476,,Sir,John,de,Seggefeld,,,,addressee,,,clerk and of archbishop's household,,,,,,,,,,,,,,,,,,,
111 v - 111 v,1476,,Master,Robert,de,Scampston',,,,proctor of former warden,,,,,,,,,,,,,,,,,,,,,,
111 v - 111 v,1476,,Master,Roger,de,Pykeryng',,,,former warden,,,,warden,beate marie magdalene Ripon',,hospital,,,,,,,,,,,,,,,
111 v - 111 v,1476,,Master,Robert,de,Dalton,,,,new warden,,,archbishop's clerk,warden,beate marie magdalene Ripon',,hospital,,,,,,,,,,,,,,,
112 r - 112 r,1477,,,William,,Graa,,,,payee,,,,citizen,Ebor',,city,,,,,,,,,,,,,,,
112 r - 112 r,1478,,Master,John,de,Clifford,,,,payee,,,,,,,,,,,,,,,,,,,,,,
112 r - 112 r,1479,,,Alexander,,,,,,sender,,,,archbishop,,,,,,,,,,,,,,,,,,
112 r - 112 r,1479,,Sir,John,de,Newyle,,,,payee,,,,,,,,,,,,,,,,,,,,,,
112 r - 112 r,1479,,Master,John,de,Baltham,,,,executor,,,,,,,,,,,,,,,,,,,,,,
112 r - 112 r,1479,,Master,John,de,Thuresby,,,,executor,,,,,,,,,,,,,,,,,,,,,,
112 r - 112 r,1479,,Sir,Henry,de,Barton',,,,executor,,,,,,,,,,,,,,,,,,,,,,
112 r - 112 r,1479,,,John,,[Thoresby],,,,testator,,,,former archbishop,dewerweyk,,diocese,,,,,,,,,,,,,,,
112 r - 112 r,1480,,,Alexander,,,,,,sender,,,,archbishop,,,,,,,,,,,,,,,,,,
112 r - 112 r,1480,,Sir,William,de,Mirfeld,,,,administrator,,,knight,,,,,,,,,,,,,,,,,,,
112 r - 112 r,1480,,,Hugh,de,Wombewell,,,,administrator,,,,,,,,,,,,,,,,,,,,,,
112 r - 112 r,1480,,,John,,Amyas,,junior,,administrator,,,,,,,,,,,,,,,,,,,,,,
112 r - 112 r,1480,,,William,de,Fincheden,,,,intestate,,,knight,,,,,,,,,,,,,,,,,,,
112 r - 112 r,1481,,,[Alexander],,,,,,[sender],,,,[archbishop],,,,,,,,,,,,,,,,,,
112 r - 112 r,1481,,,,,,,,,addressee,,,,receiver,Ebor',,,,,,,,,,,,,,,,,
112 r - 112 r,1481,,,,,,,,,taxpayer,,,,prior,Beauvale,,priory,,,,,,,,,,,,,,,
112 r - 112 r,1481,,,,,,,,,taxpayers,,,,convent,Beauvale,,priory,,,,,,,,,,,,,,,
112 r - 112 r,1482,,,[Alexander],,,,,,[sender],,,,[archbishop],,,,,,,,,,,,,,,,,,
112 r - 112 r,1482,,,,,,,,,payee,,,,receiver,Ebor',,,,,,,,,,,,,,,,,
112 r - 112 r,1482,,,Agnes,de,Dolakby,,,,recipient,,,,pauper,,,,,,,,,,,,,,,,,,
112 r - 112 r,1483,,,[Alexander],,,,,,[sender],,,,[archbishop],,,,,,,,,,,,,,,,,,
112 r - 112 r,1483,,,Robert,,Menyll,,,,recipient,,,,,,,,,,,,,,,,,,,,,,
112 r - 112 r,1483,,,John,,Wakefield,,,,recipient,,,,,,,,,,,,,,,,,,,,,,
112 r - 112 r,1483,,,Thomas,,Fabr',,,,recipient,,,,,,,,,,,,,,,,,,,,,,
112 r - 112 r,1483,,,John,,Carlill,,,,recipient,,,,,,,,,,,,,,,,,,,,,,
112 r - 112 r,1483,,,William,,Chest',,,,recipient,,,,,,,,,,,,,,,,,,,,,,
112 r - 112 r,1484,,,Alexander,,,,,,sender,,,,archbishop,,,,,,,,,,,,,,,,,,
112 r - 112 r,1484,,,,,,bachelor in laws,,,payee,,,,bishop,Karlien',,diocese,,,,,,,,,,,,,,,
112 r - 112 r,1484,,Master,Robert,de,Bys,,,,acting for payee,,,,,,,,,,,,,,,,,,,,,,
112 r - 112 r,1484,,,Bernard,,,,,,papal nuncio,,,,,Sinogalli episcopo,,,,,,,,,,,,,,,,,
112 r - 112 r,1484,,,Radulphus,,,,,,papal nuncio,,,,,Sinogalli episcopo,,,,,,,,,,,,,,,,,
112 r - 112 r,1484,,,Giles,,,,,,papal nuncio,,,,,,,,,,,,,,,,,,,,,,
112 r - 112 r,1485,,,Alexander,,,,,,payee,,,,archbishop,,,,,,,,,,,,,,,,,,
112 r - 112 r,1485,,,John,,Ikling',,,,recipient,,,,scholar,Ebor',,grammar school,,,,,,,,,,,,,,,
112 r - 112 r,1485,,,John,,Ogle,,,,recipient,,,,scholar,Ebor',,grammar school,,,,,,,,,,,,,,,
112 r - 112 r,1486,,,[Alexander],,,,,,[sender],,,,[archbishop],,,,,,,,,,,,,,,,,,
112 r - 112 r,1486,,,,,,,,,payee,,,,abbot,Coverham,,abbey,,,,,,,,,,,,,,,
112 r - 112 r,1486,,,Thomas,de,Wakerfeld,,,,pensioner,,,,priest,Aybisgargh,,church,,,,,,,,,,,,,,,
112 r - 112 r,1487,,,[Alexander],,,,,,[sender],,,,[archbishop],,,,,,,,,,,,,,,,,,
112 r - 112 r,1487,,,Robert,,Darte,,,,recipient,,,,gaoler,Ebor',,archbishop's gaol,,,,,,,,,,,,,,,
112 r - 112 r,1488,,,[Alexander],,,,,,[payee],,,,[archbishop],,,,,,,,,,,,,,,,,,
112 r - 112 r,1488,,,,,,,,,recipients,,,,sisters,Kynwaldgrave,,house,,,,,,,,,,,,,,,
112 v - 112 v,1489,,,Alexander,,,,,,sender,,,,archbishop,,,,,,,,,,,,,,,,,,
112 v - 112 v,1489,,,Thomas,,,,,,addressee,,,,bishop,Dunelmen',,diocese,,,,,,,,,,,,,,,
112 v - 112 v,1489,,,Edward III,,,,,,sender,,,,king,,,,,,,,,,,,,,,,,,
112 v - 112 v,1489,,,Alexander,,,,,,addressee,,,,archbishop,,,,,,,,,,,,,,,,,,
112 v - 112 v,1490,,,Alexander,,,,,,sender,,,,archbishop,,,,,,,,,,,,,,,,,,
112 v - 112 v,1490,,,,,,,,,addressee,,,,bishop,Karln',,diocese,,,,,,,,,,,,,,,
112 v - 112 v,1490,,,Edward III,,,,,,sender,,,,king,,,,,,,,,,,,,,,,,,
112 v - 112 v,1490,,,Alexander,,,,,,addressee,,,,archbishop,,,,,,,,,,,,,,,,,,
112 v - 112 v,1491,,,Alexander,,,,,,sender,,,,archbishop,,,,,,,,,,,,,,,,,,
112 v - 112 v,1491,,,,,,,,,addressee,,,,dean,Ebor',,cathedral church,,,,,,,,,,,,,,,
112 v - 112 v,1491,,,,,,,,,addressees,,,,chapter,Ebor',,cathedral church,,,,,,,,,,,,,,,
112 v - 112 v,1491,,,Edward III,,,,,,sender,,,,king,,,,,,,,,,,,,,,,,,
112 v - 112 v,1491,,,Alexander,,,,,,addressee,,,,archbishop,,,,,,,,,,,,,,,,,,
112 v - 112 v,1492,,,Alexander,,,,,,sender,,,,archbishop,,,,,,,,,,,,,,,,,,
112 v - 112 v,1492,,,,,,,,,addressee,,,,"official, archbishop's court",Ebor',,diocese,,,,,,,,,,,,,,,
112 v - 112 v,1492,,,Edward III,,,,,,sender,,,,king,,,,,,,,,,,,,,,,,,
112 v - 112 v,1492,,,Alexander,,,,,,addressee,,,,archbishop,,,,,,,,,,,,,,,,,,
112 v - 112 v,1493,,,,,,,,,sender,,,,prior,sancti Oswaldi Gloucestr',,priory,,,,,,,,,,,,,,,
112 v - 112 v,1493,,,,,,,,,senders,,,,convent,sancti Oswaldi Gloucestr',,priory,,,,,,,,,,,,,,,
112 v - 112 v,1493,,,Alexander,,,,,,addressee,,,,archbishop,,,,,,,,,,,,,,,,,,
113 r - 113 r,1494,,,[Alexander],,,,,,[payee],,,,[archbishop],,,,,,,,,,,,,,,,,,
113 r - 113 r,1494,,,,,,,,,recipient,,,,prioress,sancti clementis prope Ebor',,house,,,,,,,,,,,,,,,
